,week_index,count,country_code,Postive_tweets,Negative_tweets
7,37,34,RO,16,7
8,9,32,RO,13,7
9,31,32,RO,15,5
10,5,31,RO,13,6
11,8,31,RO,11,9
12,35,30,RO,17,6
13,21,30,RO,12,6
14,32,30,RO,14,4
15,13,30,RO,14,9
16,16,30,RO,11,4
17,17,30,RO,14,2
18,40,30,RO,14,4
19,26,29,RO,14,3
20,38,29,RO,14,10
21,20,29,RO,9,12
22,14,28,RO,13,9
23,10,28,RO,9,7
24,24,28,RO,13,4
25,42,27,RO,17,5
26,11,25,RO,9,6
27,43,25,RO,10,4
28,49,25,RO,15,4
29,15,25,RO,10,8
30,18,24,RO,10,5
31,12,23,RO,12,4
32,28,22,RO,12,5
33,23,22,RO,11,3
34,45,22,RO,12,3
35,47,22,RO,11,4
36,2,22,RO,9,6
37,30,22,RO,11,3
38,46,21,RO,12,3
39,25,21,RO,8,5
40,39,21,RO,14,2
41,27,21,RO,13,3
42,1,21,RO,13,4
43,22,21,RO,8,6
44,6,20,RO,11,1
45,48,20,RO,12,3
46,7,17,RO,8,3
47,0,14,RO,6,3
48,4,9,RO,3,1
49,3,9,RO,3,4
0,20,185,GR,92,44
1,33,183,GR,83,17
2,26,183,GR,86,46
3,21,175,GR,89,35
4,22,175,GR,91,39
5,24,171,GR,81,46
6,23,151,GR,84,28
7,32,148,GR,67,33
8,25,142,GR,77,28
9,30,134,GR,74,25
10,27,130,GR,64,29
11,19,130,GR,76,23
12,36,127,GR,57,25
13,34,123,GR,39,20
14,35,117,GR,46,32
15,8,113,GR,45,18
16,9,112,GR,45,21
17,37,112,GR,53,19
18,31,111,GR,49,25
19,41,110,GR,52,19
20,38,109,GR,36,29
21,29,107,GR,50,25
22,18,103,GR,57,13
23,39,101,GR,39,17
24,10,100,GR,48,19
25,11,99,GR,52,18
26,13,98,GR,50,15
27,17,93,GR,52,15
28,46,88,GR,41,16
29,14,87,GR,44,23
30,28,87,GR,39,23
31,16,85,GR,51,14
32,49,81,GR,32,7
33,40,77,GR,36,22
34,45,76,GR,35,13
35,7,71,GR,27,20
36,47,69,GR,31,16
37,6,69,GR,39,10
38,42,66,GR,27,17
39,12,65,GR,36,12
40,48,64,GR,29,19
41,43,64,GR,30,10
42,15,63,GR,37,11
43,44,63,GR,31,11
44,5,56,GR,24,14
45,4,53,GR,17,13
46,1,31,GR,17,3
47,0,26,GR,9,6
48,2,20,GR,10,5
49,3,19,GR,7,2
0,1,16,SY,1,8
1,8,9,SY,4,3
2,0,8,SY,6,0
3,4,8,SY,3,2
4,37,7,SY,3,1
5,5,7,SY,3,1
6,21,7,SY,3,1
7,16,6,SY,1,1
8,20,6,SY,4,0
9,18,6,SY,5,0
10,3,6,SY,1,2
11,42,5,SY,3,0
12,2,5,SY,1,3
13,47,5,SY,4,0
14,38,4,SY,2,1
15,17,4,SY,1,1
16,34,4,SY,3,1
17,6,4,SY,2,0
18,30,4,SY,2,1
19,36,3,SY,2,1
20,35,3,SY,1,0
21,33,3,SY,1,0
22,31,3,SY,0,1
23,41,3,SY,1,0
24,10,3,SY,0,0
25,11,3,SY,1,1
26,22,3,SY,1,1
27,39,3,SY,2,1
28,14,3,SY,2,1
29,13,3,SY,1,1
30,46,3,SY,1,1
31,43,3,SY,1,1
32,40,2,SY,1,0
33,45,2,SY,0,1
34,48,2,SY,0,1
35,49,2,SY,2,0
36,29,2,SY,2,0
37,28,2,SY,1,0
38,27,2,SY,1,1
39,24,2,SY,1,0
40,23,2,SY,2,0
41,7,2,SY,0,0
42,44,1,SY,0,0
43,12,1,SY,0,0
44,9,1,SY,0,0
45,25,1,SY,1,0
0,10,52,PE,15,7
1,9,45,PE,18,3
2,21,44,PE,15,3
3,15,40,PE,15,1
4,20,39,PE,18,4
5,44,37,PE,8,5
6,8,37,PE,14,7
7,33,36,PE,12,8
8,45,36,PE,15,3
9,46,35,PE,11,8
10,23,34,PE,12,4
11,22,33,PE,11,6
12,14,33,PE,14,8
13,47,33,PE,11,6
14,43,32,PE,14,5
15,24,31,PE,11,1
16,39,31,PE,9,6
17,5,31,PE,13,5
18,37,30,PE,9,7
19,12,30,PE,13,4
20,13,29,PE,10,4
21,42,29,PE,8,4
22,40,28,PE,13,6
23,4,28,PE,9,2
24,38,27,PE,7,4
25,18,26,PE,9,5
26,11,25,PE,6,5
27,35,25,PE,10,4
28,19,24,PE,8,7
29,36,24,PE,9,3
30,17,24,PE,8,3
31,7,24,PE,3,7
32,26,23,PE,6,6
33,16,23,PE,8,2
34,31,23,PE,11,4
35,34,23,PE,8,2
36,41,22,PE,6,4
37,6,21,PE,7,4
38,32,21,PE,9,2
39,29,19,PE,8,3
40,27,19,PE,6,3
41,49,19,PE,1,5
42,30,16,PE,8,2
43,28,16,PE,5,5
44,25,15,PE,4,2
45,48,14,PE,7,3
46,2,9,PE,4,3
47,1,8,PE,3,0
48,0,6,PE,1,4
49,3,3,PE,1,0
0,44,11,GG,7,2
1,46,7,GG,3,3
2,28,6,GG,5,1
3,31,6,GG,3,2
4,45,5,GG,2,3
5,32,5,GG,4,1
6,17,5,GG,0,2
7,27,4,GG,0,3
8,47,4,GG,3,1
9,43,4,GG,1,2
10,41,4,GG,4,0
11,40,4,GG,3,1
12,49,4,GG,2,1
13,10,4,GG,3,1
14,19,3,GG,2,0
15,15,3,GG,2,1
16,11,3,GG,3,0
17,12,3,GG,3,0
18,42,3,GG,2,1
19,13,3,GG,2,0
20,35,3,GG,2,0
21,23,3,GG,2,1
22,24,3,GG,1,0
23,39,2,GG,2,0
24,9,2,GG,1,0
25,34,2,GG,2,0
26,36,2,GG,2,0
27,37,2,GG,2,0
28,29,2,GG,1,0
29,14,2,GG,2,0
30,26,2,GG,1,0
31,25,1,GG,0,1
32,7,1,GG,1,0
33,22,1,GG,1,0
34,18,1,GG,1,0
35,38,1,GG,1,0
36,21,1,GG,1,0
37,5,1,GG,1,0
38,16,1,GG,0,0
39,30,1,GG,1,0
40,0,1,GG,1,0
0,20,11,SC,4,4
1,15,11,SC,4,2
2,1,11,SC,5,2
3,5,9,SC,6,1
4,42,8,SC,2,0
5,0,8,SC,1,3
6,6,7,SC,3,0
7,40,7,SC,4,1
8,9,6,SC,2,0
9,46,6,SC,2,3
10,45,6,SC,3,1
11,47,6,SC,1,1
12,25,6,SC,2,1
13,41,6,SC,1,2
14,4,5,SC,3,2
15,8,5,SC,4,1
16,21,5,SC,2,0
17,43,5,SC,1,2
18,16,5,SC,5,0
19,17,5,SC,4,0
20,23,4,SC,1,2
21,44,4,SC,3,0
22,10,4,SC,3,0
23,7,4,SC,3,0
24,48,4,SC,2,0
25,28,3,SC,0,1
26,30,3,SC,2,0
27,24,3,SC,2,1
28,49,3,SC,2,0
29,2,3,SC,2,1
30,12,3,SC,1,0
31,13,3,SC,2,1
32,19,2,SC,2,0
33,3,2,SC,1,1
34,11,2,SC,1,1
35,14,2,SC,2,0
36,18,2,SC,1,0
37,22,2,SC,1,1
38,37,2,SC,0,0
39,36,2,SC,0,1
40,29,1,SC,1,0
41,39,1,SC,0,1
42,38,1,SC,0,0
43,35,1,SC,0,1
44,33,1,SC,0,1
45,31,1,SC,0,0
46,26,1,SC,0,0
47,27,1,SC,1,0
0,5,14,VI,3,5
1,34,13,VI,5,2
2,21,13,VI,5,3
3,8,12,VI,5,2
4,20,11,VI,5,2
5,16,9,VI,5,2
6,24,9,VI,1,5
7,19,9,VI,4,3
8,18,7,VI,3,2
9,38,7,VI,3,2
10,30,7,VI,4,2
11,27,7,VI,3,0
12,23,7,VI,4,1
13,37,7,VI,2,1
14,7,7,VI,1,2
15,13,7,VI,2,2
16,31,6,VI,3,0
17,12,6,VI,1,2
18,14,5,VI,2,2
19,33,5,VI,0,1
20,45,5,VI,0,2
21,47,5,VI,1,1
22,15,5,VI,2,0
23,1,5,VI,0,2
24,9,5,VI,2,1
25,40,5,VI,1,1
26,41,5,VI,2,0
27,11,5,VI,2,2
28,17,5,VI,2,2
29,26,4,VI,3,0
30,39,4,VI,2,0
31,4,4,VI,0,1
32,2,4,VI,3,1
33,43,4,VI,0,2
34,36,3,VI,1,1
35,42,3,VI,0,0
36,25,3,VI,1,2
37,35,3,VI,0,1
38,32,3,VI,0,0
39,29,3,VI,1,0
40,10,3,VI,0,1
41,22,3,VI,1,1
42,44,2,VI,1,0
43,48,2,VI,1,0
44,0,2,VI,1,0
45,6,2,VI,0,0
46,3,2,VI,0,0
47,28,1,VI,0,0
48,46,1,VI,1,0
49,49,1,VI,0,0
0,23,5,AI,3,1
1,21,5,AI,1,1
2,29,4,AI,2,1
3,24,3,AI,0,1
4,19,3,AI,2,1
5,48,3,AI,0,0
6,41,3,AI,1,1
7,38,3,AI,2,0
8,28,3,AI,1,0
9,20,3,AI,1,1
10,49,3,AI,0,1
11,2,3,AI,1,0
12,10,3,AI,2,0
13,0,2,AI,2,0
14,37,2,AI,0,1
15,46,2,AI,1,0
16,11,2,AI,1,0
17,44,2,AI,1,0
18,25,2,AI,0,0
19,27,2,AI,0,0
20,40,2,AI,0,0
21,6,2,AI,1,0
22,45,1,AI,1,0
23,43,1,AI,0,1
24,4,1,AI,0,0
25,39,1,AI,0,0
26,5,1,AI,1,0
27,15,1,AI,0,1
28,36,1,AI,0,0
29,32,1,AI,0,0
30,17,1,AI,1,0
31,8,1,AI,0,0
32,26,1,AI,0,0
33,1,1,AI,0,1
34,22,1,AI,0,1
35,12,1,AI,0,0
36,14,1,AI,1,0
37,18,1,AI,1,0
38,31,1,AI,1,0
0,21,46,BT,31,5
1,22,43,BT,24,5
2,23,37,BT,20,5
3,40,28,BT,13,7
4,42,26,BT,11,6
5,20,23,BT,13,3
6,39,23,BT,11,3
7,24,20,BT,12,0
8,41,17,BT,7,5
9,11,16,BT,6,2
10,43,16,BT,9,2
11,19,14,BT,8,4
12,12,12,BT,9,2
13,13,12,BT,6,1
14,8,12,BT,7,2
15,5,12,BT,5,1
16,9,12,BT,10,0
17,14,11,BT,4,3
18,25,10,BT,6,1
19,6,10,BT,3,4
20,17,10,BT,7,1
21,10,10,BT,8,0
22,18,9,BT,5,0
23,45,8,BT,4,1
24,27,8,BT,6,1
25,28,8,BT,4,0
26,16,8,BT,6,1
27,26,7,BT,4,2
28,7,7,BT,3,2
29,15,7,BT,4,2
30,29,6,BT,5,0
31,44,6,BT,1,0
32,36,6,BT,5,1
33,37,6,BT,2,2
34,30,5,BT,4,0
35,47,5,BT,1,0
36,46,4,BT,1,1
37,48,4,BT,1,0
38,49,4,BT,2,2
39,38,4,BT,3,1
40,34,4,BT,1,1
41,33,4,BT,3,0
42,31,4,BT,3,1
43,32,3,BT,3,0
44,1,3,BT,1,0
45,4,3,BT,3,0
46,0,3,BT,3,0
47,3,2,BT,0,0
48,2,2,BT,1,0
49,35,1,BT,0,1
0,32,3,GW,2,1
1,16,2,GW,1,0
2,18,2,GW,1,0
3,27,2,GW,1,0
4,31,2,GW,2,0
5,0,1,GW,0,0
6,35,1,GW,0,1
7,6,1,GW,1,0
8,7,1,GW,0,0
9,9,1,GW,0,0
10,10,1,GW,0,0
11,12,1,GW,1,0
12,13,1,GW,1,0
13,44,1,GW,0,1
14,19,1,GW,0,0
15,20,1,GW,1,0
0,19,34,AL,17,9
1,35,28,AL,12,1
2,38,26,AL,12,3
3,34,22,AL,12,4
4,15,21,AL,12,3
5,20,20,AL,10,4
6,21,20,AL,10,4
7,40,18,AL,13,1
8,17,18,AL,7,5
9,43,18,AL,6,2
10,47,18,AL,8,3
11,39,16,AL,7,2
12,41,16,AL,9,3
13,42,16,AL,9,2
14,45,16,AL,8,2
15,18,15,AL,7,4
16,37,15,AL,8,3
17,33,15,AL,8,3
18,16,15,AL,7,5
19,36,15,AL,6,4
20,46,15,AL,6,2
21,49,14,AL,5,4
22,32,13,AL,6,1
23,25,13,AL,3,3
24,7,13,AL,8,0
25,8,12,AL,4,2
26,48,12,AL,5,2
27,23,12,AL,3,3
28,5,11,AL,8,2
29,31,11,AL,4,3
30,44,10,AL,7,2
31,30,10,AL,4,1
32,13,10,AL,6,2
33,4,9,AL,6,0
34,12,9,AL,6,2
35,28,9,AL,5,0
36,14,9,AL,3,3
37,22,8,AL,4,1
38,24,8,AL,6,1
39,29,8,AL,4,3
40,9,8,AL,4,1
41,27,8,AL,2,0
42,11,6,AL,6,0
43,6,5,AL,0,2
44,0,4,AL,4,0
45,10,3,AL,1,1
46,26,3,AL,1,0
47,1,3,AL,2,0
48,3,1,AL,0,1
0,7,24,LR,10,1
1,11,23,LR,8,3
2,0,22,LR,7,7
3,21,22,LR,11,4
4,13,22,LR,16,2
5,6,21,LR,11,2
6,9,20,LR,12,2
7,10,20,LR,7,3
8,1,19,LR,8,5
9,5,16,LR,9,4
10,23,15,LR,7,2
11,40,15,LR,10,2
12,12,14,LR,5,2
13,17,14,LR,8,2
14,8,14,LR,9,0
15,14,12,LR,7,1
16,18,12,LR,5,2
17,37,12,LR,6,2
18,27,12,LR,5,3
19,31,11,LR,7,1
20,46,11,LR,6,1
21,33,10,LR,2,3
22,36,10,LR,4,3
23,19,9,LR,5,0
24,2,9,LR,5,0
25,39,8,LR,3,1
26,35,8,LR,2,2
27,4,8,LR,2,3
28,24,7,LR,2,1
29,28,7,LR,4,0
30,20,7,LR,3,1
31,41,7,LR,2,1
32,22,7,LR,4,0
33,25,6,LR,3,2
34,30,6,LR,3,0
35,26,6,LR,3,2
36,16,6,LR,3,3
37,45,5,LR,2,0
38,47,5,LR,1,0
39,48,5,LR,2,1
40,44,4,LR,1,1
41,3,4,LR,1,2
42,29,3,LR,0,0
43,38,3,LR,1,1
44,15,3,LR,3,0
45,42,3,LR,0,2
46,49,3,LR,1,0
47,34,2,LR,0,0
48,32,2,LR,2,0
49,43,2,LR,2,0
0,14,51,HN,25,8
1,31,44,HN,9,8
2,32,44,HN,18,4
3,35,38,HN,14,7
4,19,36,HN,13,7
5,34,35,HN,10,7
6,8,34,HN,8,8
7,11,34,HN,8,9
8,6,33,HN,10,7
9,20,33,HN,9,10
10,9,33,HN,12,4
11,28,31,HN,11,4
12,17,29,HN,10,7
13,24,28,HN,6,6
14,16,28,HN,6,6
15,30,27,HN,10,7
16,39,27,HN,9,3
17,4,26,HN,9,7
18,38,26,HN,7,7
19,5,25,HN,7,5
20,15,24,HN,5,6
21,7,24,HN,7,6
22,12,23,HN,6,4
23,29,22,HN,7,5
24,23,21,HN,12,3
25,36,21,HN,8,7
26,18,21,HN,6,3
27,27,20,HN,3,5
28,21,20,HN,7,2
29,25,20,HN,2,4
30,13,19,HN,4,3
31,33,15,HN,4,4
32,22,15,HN,6,4
33,10,15,HN,9,0
34,43,15,HN,3,5
35,37,14,HN,6,3
36,41,14,HN,3,3
37,40,13,HN,6,1
38,45,12,HN,6,2
39,44,12,HN,4,4
40,46,12,HN,6,2
41,26,9,HN,2,1
42,42,9,HN,4,0
43,48,8,HN,4,1
44,0,7,HN,2,0
45,1,7,HN,1,2
46,2,7,HN,1,2
47,47,6,HN,2,0
48,49,5,HN,0,2
49,3,4,HN,0,0
0,10,94,YE,68,22
1,13,93,YE,57,14
2,14,47,YE,25,5
3,0,43,YE,23,20
4,38,38,YE,15,8
5,46,28,YE,25,1
6,39,28,YE,16,1
7,8,24,YE,19,3
8,43,22,YE,12,6
9,2,16,YE,8,2
10,30,16,YE,14,2
11,12,15,YE,14,0
12,47,14,YE,13,0
13,1,14,YE,5,1
14,48,14,YE,12,0
15,17,14,YE,1,3
16,28,13,YE,8,3
17,35,12,YE,8,1
18,11,11,YE,7,1
19,25,9,YE,6,1
20,15,8,YE,5,2
21,29,8,YE,1,4
22,31,7,YE,2,2
23,6,7,YE,7,0
24,9,7,YE,4,2
25,32,7,YE,6,1
26,45,6,YE,5,0
27,23,5,YE,4,1
28,49,5,YE,4,1
29,33,4,YE,4,0
30,16,4,YE,2,0
31,40,4,YE,2,2
32,5,4,YE,2,1
33,18,3,YE,1,1
34,37,3,YE,2,1
35,24,2,YE,2,0
36,27,2,YE,1,1
37,7,2,YE,2,0
38,44,2,YE,1,0
39,22,2,YE,1,0
40,21,1,YE,1,0
41,42,1,YE,1,0
42,26,1,YE,0,0
43,3,1,YE,0,1
44,36,1,YE,1,0
0,20,13,MP,5,0
1,8,10,MP,5,1
2,23,9,MP,4,1
3,21,9,MP,4,2
4,14,8,MP,5,2
5,25,8,MP,0,2
6,10,8,MP,5,2
7,35,7,MP,2,0
8,15,7,MP,4,2
9,39,7,MP,2,1
10,7,7,MP,3,3
11,26,6,MP,3,1
12,37,6,MP,1,2
13,22,6,MP,3,1
14,9,5,MP,0,2
15,44,5,MP,3,1
16,42,5,MP,2,0
17,34,5,MP,2,1
18,11,4,MP,3,1
19,41,4,MP,1,2
20,6,4,MP,2,1
21,13,3,MP,2,1
22,12,3,MP,1,1
23,2,3,MP,2,0
24,38,3,MP,1,1
25,16,3,MP,2,0
26,33,2,MP,0,0
27,24,2,MP,1,0
28,30,2,MP,0,0
29,4,2,MP,0,1
30,1,2,MP,1,1
31,17,2,MP,2,0
32,40,1,MP,0,1
33,47,1,MP,0,1
34,45,1,MP,0,0
35,0,1,MP,0,0
36,36,1,MP,1,0
37,31,1,MP,1,0
38,28,1,MP,0,1
39,19,1,MP,0,1
40,18,1,MP,0,1
41,49,1,MP,0,0
0,20,25,TC,12,5
1,23,18,TC,5,1
2,31,17,TC,12,2
3,22,17,TC,6,4
4,21,16,TC,6,1
5,49,14,TC,6,3
6,40,14,TC,4,3
7,2,13,TC,2,1
8,0,12,TC,2,3
9,24,12,TC,3,0
10,17,11,TC,4,3
11,1,11,TC,3,0
12,48,10,TC,5,2
13,13,10,TC,6,2
14,34,10,TC,5,0
15,33,9,TC,5,1
16,25,9,TC,3,1
17,45,8,TC,4,2
18,44,8,TC,4,2
19,41,8,TC,4,1
20,19,8,TC,4,3
21,4,7,TC,1,4
22,38,7,TC,5,2
23,35,7,TC,2,2
24,10,7,TC,3,2
25,42,7,TC,0,2
26,26,7,TC,2,1
27,30,6,TC,2,0
28,15,6,TC,1,1
29,9,5,TC,3,2
30,12,5,TC,1,2
31,36,5,TC,1,1
32,18,5,TC,1,0
33,16,5,TC,2,1
34,14,5,TC,2,0
35,11,4,TC,1,1
36,32,4,TC,1,2
37,47,4,TC,1,1
38,8,4,TC,1,1
39,37,4,TC,4,0
40,46,4,TC,2,0
41,43,4,TC,1,2
42,7,3,TC,1,0
43,3,3,TC,1,0
44,28,2,TC,0,0
45,27,2,TC,2,0
46,39,2,TC,0,1
47,6,1,TC,1,0
48,5,1,TC,0,0
0,41,66,GI,29,22
1,42,60,GI,36,12
2,44,56,GI,22,25
3,43,53,GI,21,13
4,45,44,GI,31,6
5,39,39,GI,20,6
6,33,37,GI,14,10
7,40,35,GI,20,3
8,34,34,GI,17,10
9,47,30,GI,19,4
10,13,29,GI,18,6
11,30,29,GI,17,5
12,46,27,GI,12,9
13,26,26,GI,14,5
14,48,26,GI,15,3
15,14,24,GI,14,5
16,35,24,GI,12,3
17,20,24,GI,12,7
18,24,24,GI,13,7
19,21,23,GI,8,6
20,28,23,GI,12,6
21,8,22,GI,11,1
22,6,22,GI,12,4
23,5,22,GI,14,5
24,32,20,GI,11,3
25,10,20,GI,13,3
26,36,20,GI,5,7
27,23,20,GI,16,1
28,27,19,GI,6,7
29,9,19,GI,11,3
30,25,19,GI,10,2
31,29,18,GI,8,2
32,31,18,GI,9,6
33,19,18,GI,9,4
34,49,17,GI,14,1
35,22,17,GI,8,3
36,18,17,GI,11,4
37,12,16,GI,7,7
38,37,13,GI,6,2
39,38,13,GI,5,5
40,15,13,GI,7,3
41,17,12,GI,7,3
42,16,12,GI,7,2
43,11,12,GI,6,2
44,4,10,GI,5,1
45,7,7,GI,5,1
46,1,5,GI,0,0
47,0,3,GI,0,1
48,2,2,GI,1,0
0,9,18,ME,12,2
1,12,15,ME,7,2
2,35,10,ME,6,2
3,25,10,ME,4,2
4,24,9,ME,4,0
5,26,8,ME,4,0
6,36,8,ME,5,0
7,45,7,ME,6,0
8,28,7,ME,4,3
9,38,7,ME,4,0
10,5,7,ME,4,2
11,39,7,ME,2,1
12,14,7,ME,5,0
13,10,6,ME,2,1
14,13,6,ME,2,0
15,15,6,ME,3,2
16,16,6,ME,3,0
17,27,6,ME,3,2
18,1,6,ME,4,0
19,22,6,ME,3,0
20,32,5,ME,2,0
21,37,5,ME,4,0
22,49,5,ME,2,1
23,6,5,ME,2,1
24,7,4,ME,0,0
25,20,4,ME,1,1
26,18,4,ME,4,0
27,30,4,ME,3,0
28,33,4,ME,1,1
29,11,4,ME,3,1
30,8,4,ME,2,0
31,21,4,ME,1,0
32,4,3,ME,2,0
33,2,3,ME,0,0
34,44,3,ME,2,0
35,42,3,ME,2,0
36,41,3,ME,2,0
37,23,3,ME,1,1
38,34,3,ME,0,0
39,40,2,ME,1,0
40,17,2,ME,0,0
41,43,2,ME,0,0
42,29,2,ME,2,0
43,46,2,ME,1,1
44,47,2,ME,1,0
45,0,2,ME,1,0
46,31,1,ME,0,0
47,48,1,ME,1,0
0,11,45,MA,23,7
1,13,45,MA,28,3
2,9,41,MA,25,2
3,8,34,MA,19,1
4,12,33,MA,23,1
5,10,31,MA,18,5
6,6,28,MA,15,3
7,7,26,MA,10,6
8,24,26,MA,12,6
9,19,24,MA,16,3
10,15,22,MA,7,5
11,4,20,MA,7,2
12,1,20,MA,12,4
13,18,19,MA,10,4
14,16,18,MA,11,3
15,20,18,MA,8,5
16,21,18,MA,5,7
17,14,18,MA,9,4
18,22,17,MA,7,5
19,39,17,MA,6,2
20,40,17,MA,7,3
21,49,17,MA,10,3
22,25,16,MA,10,2
23,17,15,MA,5,0
24,28,15,MA,6,3
25,41,15,MA,10,1
26,43,14,MA,8,2
27,2,14,MA,7,3
28,31,14,MA,6,2
29,33,14,MA,6,2
30,5,13,MA,6,2
31,0,12,MA,8,1
32,32,12,MA,6,3
33,35,12,MA,5,3
34,48,11,MA,4,1
35,38,11,MA,5,1
36,23,11,MA,5,1
37,26,11,MA,3,3
38,46,9,MA,5,4
39,36,9,MA,4,3
40,27,8,MA,2,1
41,45,8,MA,1,0
42,37,7,MA,4,0
43,34,7,MA,2,0
44,3,7,MA,2,1
45,30,7,MA,3,0
46,29,7,MA,2,2
47,47,7,MA,5,2
48,44,6,MA,1,3
49,42,4,MA,4,0
0,12,17,AD,10,3
1,6,15,AD,8,0
2,4,15,AD,5,4
3,11,11,AD,7,2
4,5,9,AD,3,2
5,8,9,AD,3,3
6,7,8,AD,4,1
7,9,5,AD,1,0
8,10,5,AD,2,3
9,16,4,AD,2,1
10,13,4,AD,1,1
11,45,4,AD,0,0
12,26,4,AD,1,0
13,24,3,AD,2,0
14,44,3,AD,2,0
15,20,3,AD,1,0
16,22,3,AD,0,0
17,49,3,AD,2,0
18,14,3,AD,2,0
19,37,2,AD,0,1
20,40,2,AD,2,0
21,46,2,AD,0,1
22,28,2,AD,0,0
23,32,2,AD,0,0
24,41,2,AD,2,0
25,19,2,AD,1,0
26,47,1,AD,0,0
27,15,1,AD,0,1
28,43,1,AD,0,0
29,42,1,AD,0,1
30,21,1,AD,0,0
31,38,1,AD,0,0
32,36,1,AD,0,0
33,35,1,AD,0,0
34,34,1,AD,1,0
35,30,1,AD,0,0
36,29,1,AD,0,1
37,17,1,AD,1,0
38,18,1,AD,0,1
39,0,1,AD,0,0
0,33,30,MN,15,8
1,34,30,MN,9,3
2,36,18,MN,5,4
3,35,16,MN,6,0
4,37,13,MN,4,2
5,38,13,MN,4,1
6,8,12,MN,8,0
7,46,11,MN,6,1
8,39,10,MN,4,4
9,19,10,MN,6,2
10,41,8,MN,6,0
11,11,8,MN,4,4
12,7,7,MN,4,1
13,22,7,MN,2,3
14,32,6,MN,4,1
15,21,6,MN,3,1
16,0,6,MN,2,2
17,43,6,MN,1,1
18,44,6,MN,2,0
19,9,6,MN,1,2
20,40,5,MN,2,2
21,30,5,MN,3,1
22,42,5,MN,1,3
23,13,5,MN,3,0
24,6,5,MN,2,0
25,48,5,MN,5,0
26,4,5,MN,1,1
27,31,4,MN,1,0
28,49,4,MN,1,1
29,2,4,MN,0,1
30,12,4,MN,2,2
31,14,4,MN,2,1
32,26,3,MN,2,1
33,27,3,MN,1,0
34,47,3,MN,1,1
35,20,3,MN,1,0
36,18,3,MN,2,1
37,15,2,MN,1,1
38,10,2,MN,0,0
39,45,2,MN,0,0
40,29,2,MN,0,0
41,28,2,MN,2,0
42,24,2,MN,1,0
43,25,2,MN,0,0
44,16,1,MN,0,0
45,23,1,MN,0,1
46,5,1,MN,0,1
47,17,1,MN,1,0
0,9,2,TM,1,1
1,0,1,TM,1,0
2,1,1,TM,0,1
3,20,1,TM,0,1
4,21,1,TM,0,1
5,7,1,TM,1,0
6,8,1,TM,0,1
7,32,1,TM,1,0
8,16,1,TM,0,0
0,12,10,SR,1,1
1,44,9,SR,2,2
2,24,8,SR,2,0
3,11,6,SR,2,0
4,10,5,SR,1,0
5,0,4,SR,1,1
6,13,4,SR,2,1
7,20,3,SR,1,0
8,40,3,SR,0,0
9,36,3,SR,2,0
10,31,3,SR,1,1
11,23,3,SR,2,0
12,22,3,SR,1,0
13,15,2,SR,2,0
14,29,2,SR,0,0
15,45,2,SR,1,0
16,2,2,SR,2,0
17,43,2,SR,1,0
18,3,2,SR,0,1
19,38,2,SR,1,0
20,34,2,SR,1,1
21,33,2,SR,0,1
22,16,2,SR,0,1
23,32,2,SR,2,0
24,48,2,SR,1,0
25,9,2,SR,2,0
26,1,2,SR,1,0
27,25,2,SR,1,1
28,14,2,SR,0,0
29,19,1,SR,1,0
30,47,1,SR,0,0
31,46,1,SR,0,0
32,17,1,SR,0,0
33,18,1,SR,0,1
34,26,1,SR,0,0
35,42,1,SR,0,0
36,21,1,SR,1,0
37,6,1,SR,0,1
38,8,1,SR,0,0
39,7,1,SR,1,0
40,39,1,SR,1,0
0,43,55,UY,10,10
1,49,43,UY,10,7
2,18,41,UY,19,4
3,38,40,UY,8,2
4,42,40,UY,5,7
5,39,37,UY,9,4
6,10,36,UY,6,5
7,37,36,UY,6,3
8,41,33,UY,13,0
9,16,33,UY,9,4
10,20,33,UY,11,4
11,12,31,UY,7,5
12,17,31,UY,9,5
13,40,29,UY,6,0
14,33,29,UY,6,3
15,48,29,UY,10,3
16,44,29,UY,4,3
17,32,29,UY,14,4
18,35,29,UY,4,2
19,46,26,UY,0,1
20,36,26,UY,5,2
21,31,25,UY,7,4
22,19,25,UY,5,4
23,45,24,UY,2,2
24,21,24,UY,7,4
25,34,24,UY,3,4
26,47,23,UY,3,0
27,14,22,UY,11,3
28,11,21,UY,2,1
29,9,20,UY,5,6
30,23,19,UY,5,2
31,22,19,UY,3,5
32,13,19,UY,4,7
33,8,16,UY,6,2
34,30,14,UY,2,3
35,5,14,UY,5,4
36,4,14,UY,4,1
37,24,13,UY,6,0
38,26,13,UY,5,2
39,29,12,UY,2,4
40,15,12,UY,4,2
41,25,11,UY,6,1
42,7,11,UY,7,1
43,27,8,UY,4,1
44,1,4,UY,2,0
45,6,4,UY,0,1
46,3,4,UY,1,2
47,28,3,UY,0,0
48,2,3,UY,1,0
49,0,3,UY,0,0
0,21,34,GU,15,8
1,22,24,GU,13,3
2,20,21,GU,13,5
3,38,21,GU,11,4
4,39,16,GU,8,4
5,19,16,GU,6,5
6,25,15,GU,10,1
7,26,14,GU,6,6
8,14,12,GU,6,2
9,32,12,GU,6,4
10,33,11,GU,1,2
11,29,11,GU,8,0
12,24,10,GU,5,3
13,40,10,GU,1,3
14,5,10,GU,6,2
15,18,9,GU,7,1
16,44,9,GU,5,1
17,36,8,GU,3,2
18,34,8,GU,3,3
19,10,8,GU,5,3
20,9,8,GU,5,0
